battle_id,attacker_name,defender_name,winner_name,attacker_bst,defender_bst,type_multiplier,attacker_type,defender_type,battle_date
4613,raichu,weezing,weezing,485,490,1.0,electric,poison,2025-04-05
4614,mewtwo,raticate,raticate,680,413,1.0,psychic,normal,2025-11-07
4615,aerodactyl,kabutops,aerodactyl,515,495,1.0,rock,rock,2025-12-12
4616,doduo,gengar,gengar,310,500,0.0,normal,ghost,2025-11-02
4617,dragonair,omastar,dragonair,420,495,1.0,dragon,rock,2025-05-27
4618,slowpoke,bellsprout,bellsprout,315,300,0.5,water,grass,2025-06-30
4619,seaking,pinsir,seaking,450,500,1.0,water,bug,2025-08-18
4620,graveler,kadabra,kadabra,390,400,1.0,rock,psychic,2025-05-19
4621,seel,machoke,machoke,325,405,1.0,water,fighting,2025-05-16
4622,tauros,nidorina,tauros,490,365,1.0,normal,poison,2025-07-22
4623,mewtwo,chansey,mewtwo,680,450,1.0,psychic,normal,2025-05-19
4624,vileplume,chansey,vileplume,490,450,1.0,grass,normal,2026-02-07
4625,dodrio,kadabra,kadabra,470,400,1.0,normal,psychic,2025-05-06
4626,staryu,jolteon,jolteon,340,525,1.0,water,electric,2026-01-09
4627,golduck,magmar,magmar,500,495,2.0,water,fire,2025-09-21
4628,clefable,dragonite,dragonite,483,600,2.0,fairy,dragon,2025-06-15
4629,abra,nidoking,abra,310,505,2.0,psychic,poison,2025-03-27
4630,raichu,clefairy,clefairy,485,323,1.0,electric,fairy,2025-08-16
4631,kakuna,kabutops,kakuna,205,495,1.0,bug,rock,2026-02-16
4632,butterfree,machamp,machamp,395,505,0.5,bug,fighting,2025-06-30
4633,staryu,eevee,staryu,340,325,1.0,water,normal,2025-05-20
4634,chansey,shellder,shellder,450,305,1.0,normal,water,2025-03-18
4635,drowzee,ditto,drowzee,328,288,1.0,psychic,normal,2025-11-06
4636,porygon,electrode,electrode,395,490,1.0,normal,electric,2026-02-15
4637,meowth,charmeleon,meowth,290,405,1.0,normal,fire,2025-10-04
4638,poliwhirl,voltorb,voltorb,385,330,1.0,water,electric,2025-05-18
4639,dratini,farfetchd,dratini,300,377,1.0,dragon,normal,2026-02-01
4640,muk,golbat,golbat,500,455,0.5,poison,poison,2025-05-19
4641,arbok,charizard,charizard,448,534,1.0,poison,fire,2025-04-12
4642,dragonair,oddish,oddish,420,320,1.0,dragon,grass,2025-05-11
4643,shellder,squirtle,shellder,305,314,0.5,water,water,2025-11-26
4644,scyther,victreebel,scyther,500,490,2.0,bug,grass,2025-06-19
4645,diglett,beedrill,beedrill,265,395,0.5,ground,bug,2025-11-27
4646,ivysaur,dragonair,dragonair,405,420,0.5,grass,dragon,2025-07-10
4647,fearow,psyduck,psyduck,442,320,1.0,normal,water,2025-06-25
4648,arbok,nidorina,arbok,448,365,0.5,poison,poison,2026-02-11
4649,jigglypuff,nidorina,jigglypuff,270,365,1.0,normal,poison,2026-01-06
4650,goldeen,marowak,goldeen,320,425,2.0,water,ground,2025-04-03
4651,clefable,kakuna,clefable,483,205,1.0,fairy,bug,2025-03-28
4652,ekans,nidorina,ekans,288,365,0.5,poison,poison,2025-08-13
4653,sandshrew,nidoking,nidoking,300,505,2.0,ground,poison,2026-02-14
4654,nidoqueen,blastoise,nidoqueen,505,530,1.0,poison,water,2025-09-13
4655,flareon,chansey,chansey,525,450,1.0,fire,normal,2025-11-26
4656,golduck,caterpie,golduck,500,195,1.0,water,bug,2025-11-29
4657,rhyhorn,krabby,rhyhorn,345,325,1.0,ground,water,2025-06-06
4658,charmander,paras,charmander,309,285,2.0,fire,bug,2025-04-01
4659,rapidash,vaporeon,rapidash,500,525,0.5,fire,water,2025-10-14
4660,paras,raichu,paras,285,485,1.0,bug,electric,2026-02-24
4661,snorlax,exeggcute,exeggcute,540,325,1.0,normal,grass,2025-12-26
4662,dewgong,venusaur,venusaur,475,525,0.5,water,grass,2025-09-21
4663,clefairy,jigglypuff,jigglypuff,323,270,1.0,fairy,normal,2025-08-27
4664,nidorino,charmeleon,charmeleon,365,405,1.0,poison,fire,2025-05-09
4665,diglett,gengar,gengar,265,500,1.0,ground,ghost,2025-09-09
4666,krabby,pidgeotto,pidgeotto,325,349,1.0,water,normal,2025-04-06
4667,bulbasaur,golduck,golduck,318,500,2.0,grass,water,2025-05-20
4668,muk,nidorino,nidorino,500,365,0.5,poison,poison,2025-05-13
4669,tauros,charmeleon,charmeleon,490,405,1.0,normal,fire,2025-11-10
4670,seadra,nidoqueen,seadra,440,505,1.0,water,poison,2025-11-30
4671,koffing,gastly,gastly,340,310,0.5,poison,ghost,2025-06-04
4672,gengar,voltorb,gengar,500,330,1.0,ghost,electric,2025-12-31
4673,golduck,squirtle,golduck,500,314,0.5,water,water,2026-01-28
4674,wigglytuff,squirtle,wigglytuff,435,314,1.0,normal,water,2025-07-04
4675,kakuna,koffing,kakuna,205,340,0.5,bug,poison,2025-04-27
4676,golbat,scyther,golbat,455,500,1.0,poison,bug,2025-06-27
4677,tentacool,pidgey,tentacool,335,251,1.0,water,normal,2025-04-24
4678,pidgey,tangela,tangela,251,435,1.0,normal,grass,2026-01-23
4679,rhyhorn,weezing,weezing,345,490,2.0,ground,poison,2026-02-24
4680,hitmonlee,arcanine,hitmonlee,455,555,1.0,fighting,fire,2025-10-14
4681,flareon,sandslash,flareon,525,450,1.0,fire,ground,2025-10-25
4682,zubat,ivysaur,zubat,245,405,2.0,poison,grass,2025-03-09
4683,geodude,blastoise,geodude,300,530,1.0,rock,water,2026-01-03
4684,charmeleon,haunter,haunter,405,405,1.0,fire,ghost,2025-08-12
4685,tauros,zapdos,zapdos,490,580,1.0,normal,electric,2025-04-14
4686,horsea,onix,horsea,295,385,2.0,water,rock,2025-10-01
4687,pidgeotto,onix,onix,349,385,0.5,normal,rock,2025-03-26
4688,shellder,drowzee,shellder,305,328,1.0,water,psychic,2025-12-09
4689,kadabra,alakazam,alakazam,400,500,0.5,psychic,psychic,2026-01-12
4690,clefable,alakazam,clefable,483,500,1.0,fairy,psychic,2026-03-06
4691,nidoran-f,butterfree,butterfree,275,395,1.0,poison,bug,2026-01-06
4692,ditto,nidoran-m,ditto,288,273,1.0,normal,poison,2026-02-22
4693,hitmonlee,aerodactyl,hitmonlee,455,515,2.0,fighting,rock,2025-07-20
4694,exeggutor,victreebel,victreebel,530,490,0.5,grass,grass,2026-01-20
4695,magmar,golbat,magmar,495,455,1.0,fire,poison,2026-02-14
4696,kabuto,charmander,kabuto,355,309,2.0,rock,fire,2025-03-29
4697,gengar,kangaskhan,kangaskhan,500,490,0.0,ghost,normal,2025-05-08
4698,wartortle,sandslash,sandslash,405,450,2.0,water,ground,2025-03-12
4699,pidgey,seaking,pidgey,251,450,1.0,normal,water,2025-06-20
4700,metapod,marowak,marowak,205,425,1.0,bug,ground,2025-11-01
4701,kakuna,seaking,seaking,205,450,1.0,bug,water,2025-09-18
4702,spearow,weedle,weedle,262,195,1.0,normal,bug,2025-10-11
4703,haunter,flareon,flareon,405,525,1.0,ghost,fire,2025-06-29
4704,ponyta,meowth,meowth,410,290,1.0,fire,normal,2025-12-08
4705,nidorina,dugtrio,nidorina,365,425,0.5,poison,ground,2025-05-22
4706,rhydon,parasect,rhydon,485,405,0.5,ground,bug,2025-06-10
4707,cloyster,kangaskhan,cloyster,525,490,1.0,water,normal,2025-07-31
4708,alakazam,tauros,alakazam,500,490,1.0,psychic,normal,2026-01-05
4709,articuno,ivysaur,articuno,580,405,2.0,ice,grass,2025-03-29
4710,meowth,cubone,meowth,290,320,1.0,normal,ground,2025-07-25
4711,machop,rhydon,rhydon,305,485,1.0,fighting,ground,2025-07-27
4712,jigglypuff,spearow,jigglypuff,270,262,1.0,normal,normal,2026-02-03
4713,jolteon,poliwrath,poliwrath,525,510,2.0,electric,water,2025-03-14
4714,mr-mime,charmeleon,mr-mime,460,405,1.0,psychic,fire,2025-10-22
4715,cubone,hitmonchan,hitmonchan,320,455,1.0,ground,fighting,2025-09-29
4716,dodrio,mew,dodrio,470,600,1.0,normal,psychic,2026-02-01
4717,nidorina,weedle,nidorina,365,195,1.0,poison,bug,2025-07-02
4718,staryu,nidoran-m,nidoran-m,340,273,1.0,water,poison,2026-02-16
4719,charizard,machamp,machamp,534,505,1.0,fire,fighting,2025-06-02
4720,aerodactyl,pidgeot,pidgeot,515,479,1.0,rock,normal,2025-05-23
4721,weepinbell,dratini,weepinbell,390,300,0.5,grass,dragon,2025-10-31
4722,pidgeotto,magneton,magneton,349,465,1.0,normal,electric,2026-02-14
4723,machop,magikarp,machop,305,200,1.0,fighting,water,2025-05-10
4724,ponyta,tauros,tauros,410,490,1.0,fire,normal,2025-08-17
4725,flareon,pinsir,flareon,525,500,2.0,fire,bug,2025-04-10
4726,pidgeotto,dugtrio,dugtrio,349,425,1.0,normal,ground,2025-07-26
4727,nidoqueen,hitmonchan,nidoqueen,505,455,1.0,poison,fighting,2025-05-27
4728,graveler,sandshrew,sandshrew,390,300,0.5,rock,ground,2025-08-24
4729,raichu,jigglypuff,raichu,485,270,1.0,electric,normal,2025-10-12
4730,weedle,electabuzz,electabuzz,195,490,1.0,bug,electric,2025-10-22
4731,kadabra,poliwag,poliwag,400,300,1.0,psychic,water,2025-09-23
4732,rhydon,parasect,rhydon,485,405,0.5,ground,bug,2025-03-20
4733,ditto,graveler,graveler,288,390,0.5,normal,rock,2026-01-08
4734,kangaskhan,charmander,kangaskhan,490,309,1.0,normal,fire,2025-10-23
4735,oddish,rhyhorn,rhyhorn,320,345,2.0,grass,ground,2025-04-03
4736,clefable,squirtle,clefable,483,314,1.0,fairy,water,2026-02-09
4737,ditto,goldeen,goldeen,288,320,1.0,normal,water,2025-06-04
4738,gloom,sandslash,gloom,395,450,2.0,grass,ground,2026-02-07
4739,zubat,wartortle,wartortle,245,405,1.0,poison,water,2025-04-03
4740,machoke,pikachu,pikachu,405,320,1.0,fighting,electric,2025-06-01
4741,fearow,poliwhirl,fearow,442,385,1.0,normal,water,2025-03-13
4742,dratini,ditto,ditto,300,288,1.0,dragon,normal,2025-05-12
4743,kangaskhan,ninetales,ninetales,490,505,1.0,normal,fire,2026-01-24
4744,tangela,charizard,charizard,435,534,0.5,grass,fire,2025-06-05
4745,magikarp,mew,mew,200,600,1.0,water,psychic,2025-04-03
4746,lapras,wartortle,wartortle,535,405,0.5,water,water,2026-01-30
4747,kabuto,exeggutor,exeggutor,355,530,1.0,rock,grass,2025-10-03
4748,porygon,clefable,porygon,395,483,1.0,normal,fairy,2026-01-05
4749,horsea,gastly,gastly,295,310,1.0,water,ghost,2025-11-08
4750,dratini,chansey,chansey,300,450,1.0,dragon,normal,2025-08-28
4751,chansey,venusaur,venusaur,450,525,1.0,normal,grass,2026-02-04
4752,squirtle,machoke,machoke,314,405,1.0,water,fighting,2025-08-05
4753,mr-mime,magneton,mr-mime,460,465,1.0,psychic,electric,2026-01-19
4754,parasect,venomoth,parasect,405,450,1.0,bug,bug,2026-01-23
4755,ponyta,cubone,ponyta,410,320,1.0,fire,ground,2025-04-10
4756,fearow,zubat,fearow,442,245,1.0,normal,poison,2025-06-25
4757,weepinbell,oddish,oddish,390,320,0.5,grass,grass,2025-08-03
4758,articuno,gyarados,articuno,580,540,0.5,ice,water,2025-08-19
4759,dragonite,scyther,scyther,600,500,1.0,dragon,bug,2026-02-10
4760,bellsprout,butterfree,butterfree,300,395,0.5,grass,bug,2025-11-10
4761,nidoqueen,machoke,machoke,505,405,1.0,poison,fighting,2026-01-21
4762,dragonite,koffing,dragonite,600,340,1.0,dragon,poison,2025-08-01
4763,butterfree,pinsir,pinsir,395,500,1.0,bug,bug,2025-04-13
4764,kadabra,paras,kadabra,400,285,1.0,psychic,bug,2025-03-27
4765,aerodactyl,snorlax,aerodactyl,515,540,1.0,rock,normal,2025-08-26
4766,cloyster,sandslash,sandslash,525,450,2.0,water,ground,2025-07-15
4767,dragonite,exeggcute,dragonite,600,325,1.0,dragon,grass,2025-04-14
4768,butterfree,lickitung,lickitung,395,385,1.0,bug,normal,2025-10-14
4769,hypno,kingler,kingler,483,475,1.0,psychic,water,2025-10-23
4770,weezing,squirtle,weezing,490,314,1.0,poison,water,2025-06-19
4771,slowbro,jigglypuff,slowbro,490,270,1.0,water,normal,2026-03-02
4772,wigglytuff,articuno,wigglytuff,435,580,1.0,normal,ice,2025-08-22
4773,vulpix,zubat,zubat,299,245,1.0,fire,poison,2025-09-06
4774,dragonite,abra,abra,600,310,1.0,dragon,psychic,2025-08-11
4775,victreebel,omastar,victreebel,490,495,2.0,grass,rock,2026-03-07
4776,magikarp,dratini,dratini,200,300,0.5,water,dragon,2025-11-14
4777,bellsprout,porygon,bellsprout,300,395,1.0,grass,normal,2025-03-16
4778,magikarp,arcanine,arcanine,200,555,2.0,water,fire,2025-07-27
4779,clefable,machoke,clefable,483,405,2.0,fairy,fighting,2025-12-20
4780,jolteon,tangela,tangela,525,435,0.5,electric,grass,2026-02-01
4781,koffing,charizard,charizard,340,534,1.0,poison,fire,2026-02-03
4782,ekans,ponyta,ekans,288,410,1.0,poison,fire,2026-01-09
4783,mew,kadabra,mew,600,400,0.5,psychic,psychic,2025-05-04
4784,golbat,persian,persian,455,440,1.0,poison,normal,2026-01-11
4785,poliwag,golduck,golduck,300,500,0.5,water,water,2025-08-11
4786,bulbasaur,grimer,bulbasaur,318,325,0.5,grass,poison,2025-10-31
4787,butterfree,machop,butterfree,395,305,0.5,bug,fighting,2025-06-19
4788,pikachu,exeggutor,exeggutor,320,530,0.5,electric,grass,2025-03-14
4789,charizard,oddish,charizard,534,320,2.0,fire,grass,2025-10-16
4790,rapidash,pinsir,rapidash,500,500,2.0,fire,bug,2026-01-03
4791,pikachu,weezing,pikachu,320,490,1.0,electric,poison,2026-02-19
4792,diglett,graveler,diglett,265,390,2.0,ground,rock,2025-05-21
4793,hitmonchan,exeggutor,exeggutor,455,530,1.0,fighting,grass,2025-07-10
4794,jynx,pidgeotto,pidgeotto,455,349,1.0,ice,normal,2026-01-02
4795,machoke,omanyte,machoke,405,355,2.0,fighting,rock,2025-06-01
4796,metapod,kabuto,kabuto,205,355,1.0,bug,rock,2026-03-06
4797,exeggutor,seaking,seaking,530,450,2.0,grass,water,2025-12-23
4798,pikachu,weepinbell,pikachu,320,390,0.5,electric,grass,2025-10-20
4799,hitmonlee,eevee,eevee,455,325,2.0,fighting,normal,2026-01-13
4800,growlithe,doduo,doduo,350,310,1.0,fire,normal,2025-08-18
4801,hypno,machamp,hypno,483,505,2.0,psychic,fighting,2025-04-26
4802,omanyte,kadabra,kadabra,355,400,1.0,rock,psychic,2025-05-14
4803,exeggcute,kabutops,exeggcute,325,495,2.0,grass,rock,2025-06-21
4804,krabby,moltres,krabby,325,580,2.0,water,fire,2026-01-20
4805,doduo,grimer,grimer,310,325,1.0,normal,poison,2025-09-28
4806,weedle,nidoran-f,weedle,195,275,0.5,bug,poison,2025-12-28
4807,parasect,beedrill,beedrill,405,395,1.0,bug,bug,2025-07-06
4808,haunter,kadabra,kadabra,405,400,2.0,ghost,psychic,2025-08-24
4809,butterfree,shellder,butterfree,395,305,1.0,bug,water,2025-07-08
4810,spearow,koffing,koffing,262,340,1.0,normal,poison,2026-02-04
4811,arcanine,omanyte,omanyte,555,355,0.5,fire,rock,2025-05-27
4812,exeggcute,psyduck,exeggcute,325,320,2.0,grass,water,2025-10-31
4813,hitmonlee,nidorino,hitmonlee,455,365,0.5,fighting,poison,2025-05-15
4814,machoke,doduo,machoke,405,310,2.0,fighting,normal,2026-02-07
4815,krabby,electabuzz,krabby,325,490,1.0,water,electric,2026-02-23
4816,dratini,rapidash,rapidash,300,500,1.0,dragon,fire,2025-10-06
4817,flareon,dragonite,flareon,525,600,0.5,fire,dragon,2026-02-11
4818,golem,hypno,hypno,495,483,1.0,rock,psychic,2025-03-23
4819,victreebel,snorlax,snorlax,490,540,1.0,grass,normal,2025-07-30
4820,tauros,hitmonlee,tauros,490,455,1.0,normal,fighting,2025-07-27
4821,machamp,golbat,machamp,505,455,0.5,fighting,poison,2025-09-29
4822,magnemite,koffing,koffing,325,340,1.0,electric,poison,2025-06-30
4823,tangela,grimer,grimer,435,325,0.5,grass,poison,2026-02-21
4824,dratini,horsea,horsea,300,295,1.0,dragon,water,2025-10-01
4825,magneton,primeape,magneton,465,455,1.0,electric,fighting,2025-06-21
4826,wartortle,koffing,wartortle,405,340,1.0,water,poison,2025-08-30
4827,machoke,cubone,cubone,405,320,1.0,fighting,ground,2025-12-31
4828,venonat,lickitung,venonat,305,385,1.0,bug,normal,2025-10-10
4829,kakuna,sandslash,sandslash,205,450,1.0,bug,ground,2025-09-17
4830,muk,arcanine,arcanine,500,555,1.0,poison,fire,2026-03-03
4831,koffing,golbat,golbat,340,455,0.5,poison,poison,2026-01-06
4832,vileplume,jigglypuff,vileplume,490,270,1.0,grass,normal,2025-07-19
4833,weezing,scyther,scyther,490,500,1.0,poison,bug,2025-07-08
4834,slowbro,exeggutor,slowbro,490,530,0.5,water,grass,2025-09-27
4835,pidgeot,voltorb,pidgeot,479,330,1.0,normal,electric,2026-01-26
4836,paras,tentacool,tentacool,285,335,1.0,bug,water,2026-01-15
4837,arbok,drowzee,drowzee,448,328,1.0,poison,psychic,2025-06-23
4838,alakazam,porygon,porygon,500,395,1.0,psychic,normal,2025-04-14
4839,voltorb,pidgey,voltorb,330,251,1.0,electric,normal,2025-06-06
4840,charmander,sandslash,sandslash,309,450,1.0,fire,ground,2025-06-16
4841,exeggcute,jynx,jynx,325,455,1.0,grass,ice,2025-05-25
4842,nidorino,dugtrio,dugtrio,365,425,0.5,poison,ground,2025-12-09
4843,dragonair,gastly,dragonair,420,310,1.0,dragon,ghost,2026-03-01
4844,weepinbell,kangaskhan,weepinbell,390,490,1.0,grass,normal,2025-08-10
4845,machamp,oddish,oddish,505,320,1.0,fighting,grass,2025-08-02
4846,raticate,ninetales,ninetales,413,505,1.0,normal,fire,2025-12-13
4847,kakuna,persian,persian,205,440,1.0,bug,normal,2025-11-10
4848,scyther,grimer,scyther,500,325,0.5,bug,poison,2025-09-11
4849,mew,kingler,kingler,600,475,1.0,psychic,water,2025-06-08
4850,weedle,seaking,seaking,195,450,1.0,bug,water,2025-04-16
4851,gloom,onix,onix,395,385,2.0,grass,rock,2025-06-17
4852,vileplume,slowbro,vileplume,490,490,2.0,grass,water,2025-03-29
4853,snorlax,poliwag,snorlax,540,300,1.0,normal,water,2025-10-29
4854,haunter,bellsprout,haunter,405,300,1.0,ghost,grass,2025-03-26
4855,weezing,machop,weezing,490,305,1.0,poison,fighting,2025-08-31
4856,geodude,staryu,geodude,300,340,1.0,rock,water,2025-12-23
4857,dugtrio,raticate,dugtrio,425,413,1.0,ground,normal,2025-11-28
4858,wigglytuff,kangaskhan,wigglytuff,435,490,1.0,normal,normal,2025-06-05
4859,magmar,fearow,magmar,495,442,1.0,fire,normal,2025-08-16
4860,persian,abra,abra,440,310,1.0,normal,psychic,2025-04-11
4861,oddish,magmar,oddish,320,495,0.5,grass,fire,2025-11-29
4862,snorlax,omanyte,snorlax,540,355,0.5,normal,rock,2025-12-11
4863,rattata,mr-mime,rattata,253,460,1.0,normal,psychic,2026-03-01
4864,omastar,pidgey,pidgey,495,251,1.0,rock,normal,2026-02-01
4865,voltorb,kadabra,kadabra,330,400,1.0,electric,psychic,2025-10-28
4866,dodrio,diglett,dodrio,470,265,1.0,normal,ground,2025-04-30
4867,arcanine,doduo,doduo,555,310,1.0,fire,normal,2025-06-23
4868,ninetales,bellsprout,ninetales,505,300,2.0,fire,grass,2025-11-10
4869,dodrio,arcanine,arcanine,470,555,1.0,normal,fire,2026-03-01
4870,caterpie,sandshrew,sandshrew,195,300,1.0,bug,ground,2025-08-17
4871,chansey,mr-mime,mr-mime,450,460,1.0,normal,psychic,2025-06-17
4872,pidgeot,koffing,pidgeot,479,340,1.0,normal,poison,2025-12-09
4873,tentacool,machop,tentacool,335,305,1.0,water,fighting,2025-03-29
4874,haunter,machoke,haunter,405,405,1.0,ghost,fighting,2026-02-08
4875,porygon,psyduck,psyduck,395,320,1.0,normal,water,2025-09-03
4876,pidgeotto,mr-mime,mr-mime,349,460,1.0,normal,psychic,2025-11-16
4877,horsea,aerodactyl,horsea,295,515,2.0,water,rock,2025-04-13
4878,farfetchd,poliwrath,poliwrath,377,510,1.0,normal,water,2026-01-03
4879,ninetales,omanyte,omanyte,505,355,0.5,fire,rock,2025-06-23
4880,ditto,machop,machop,288,305,1.0,normal,fighting,2025-08-22
4881,moltres,dragonite,dragonite,580,600,0.5,fire,dragon,2025-05-11
4882,flareon,ditto,ditto,525,288,1.0,fire,normal,2025-03-19
4883,pidgey,slowpoke,slowpoke,251,315,1.0,normal,water,2025-09-27
4884,jynx,dragonite,dragonite,455,600,2.0,ice,dragon,2025-07-05
4885,sandshrew,victreebel,victreebel,300,490,0.5,ground,grass,2025-03-24
4886,clefable,alakazam,clefable,483,500,1.0,fairy,psychic,2026-02-17
4887,ekans,omastar,omastar,288,495,0.5,poison,rock,2025-08-24
4888,alakazam,vileplume,alakazam,500,490,1.0,psychic,grass,2025-11-23
4889,snorlax,growlithe,snorlax,540,350,1.0,normal,fire,2025-12-14
4890,vaporeon,poliwhirl,vaporeon,525,385,0.5,water,water,2026-01-14
4891,jigglypuff,nidoran-f,nidoran-f,270,275,1.0,normal,poison,2025-04-04
4892,kabutops,tauros,kabutops,495,490,1.0,rock,normal,2025-12-17
4893,moltres,psyduck,psyduck,580,320,0.5,fire,water,2025-06-16
4894,ditto,weedle,weedle,288,195,1.0,normal,bug,2025-05-26
4895,golduck,oddish,golduck,500,320,0.5,water,grass,2026-02-13
4896,nidorina,charmander,nidorina,365,309,1.0,poison,fire,2025-12-08
4897,bulbasaur,charmeleon,bulbasaur,318,405,0.5,grass,fire,2025-06-13
4898,kingler,seaking,seaking,475,450,0.5,water,water,2026-01-08
4899,butterfree,wartortle,wartortle,395,405,1.0,bug,water,2025-04-18
4900,snorlax,jynx,jynx,540,455,1.0,normal,ice,2026-01-04
4901,venusaur,kabutops,venusaur,525,495,2.0,grass,rock,2025-10-07
4902,venomoth,drowzee,venomoth,450,328,2.0,bug,psychic,2026-01-19
4903,geodude,pidgey,pidgey,300,251,1.0,rock,normal,2025-11-07
4904,aerodactyl,graveler,graveler,515,390,1.0,rock,rock,2025-04-09
4905,abra,fearow,fearow,310,442,1.0,psychic,normal,2026-02-11
4906,jynx,victreebel,jynx,455,490,2.0,ice,grass,2025-05-30
4907,clefable,diglett,clefable,483,265,1.0,fairy,ground,2025-08-10
4908,mew,magnemite,magnemite,600,325,1.0,psychic,electric,2026-01-16
4909,blastoise,bulbasaur,blastoise,530,318,0.5,water,grass,2026-02-27
4910,goldeen,cubone,cubone,320,320,2.0,water,ground,2026-03-06
4911,onix,tentacool,tentacool,385,335,1.0,rock,water,2025-05-10
4912,krabby,chansey,chansey,325,450,1.0,water,normal,2025-09-19
4913,charizard,butterfree,charizard,534,395,2.0,fire,bug,2025-03-30
4914,voltorb,koffing,voltorb,330,340,1.0,electric,poison,2026-01-29
4915,charmander,electrode,electrode,309,490,1.0,fire,electric,2025-10-05
4916,ekans,arbok,arbok,288,448,0.5,poison,poison,2025-11-12
4917,tentacruel,bulbasaur,bulbasaur,515,318,0.5,water,grass,2025-06-03
4918,farfetchd,raichu,farfetchd,377,485,1.0,normal,electric,2025-05-09
4919,bellsprout,starmie,bellsprout,300,520,2.0,grass,water,2025-04-27
4920,charmander,onix,onix,309,385,0.5,fire,rock,2025-11-28
4921,rhyhorn,lickitung,lickitung,345,385,1.0,ground,normal,2025-10-08
4922,aerodactyl,vulpix,aerodactyl,515,299,2.0,rock,fire,2025-05-21
4923,zapdos,cubone,cubone,580,320,0.0,electric,ground,2025-05-01
4924,goldeen,charmander,goldeen,320,309,2.0,water,fire,2025-06-04
4925,rhyhorn,snorlax,snorlax,345,540,1.0,ground,normal,2025-04-16
4926,zapdos,nidoqueen,zapdos,580,505,1.0,electric,poison,2025-03-23
4927,electabuzz,rattata,electabuzz,490,253,1.0,electric,normal,2025-08-30
4928,weezing,parasect,weezing,490,405,1.0,poison,bug,2026-01-27
4929,moltres,seadra,seadra,580,440,0.5,fire,water,2026-02-24
4930,poliwhirl,nidorino,poliwhirl,385,365,1.0,water,poison,2026-01-22
4931,nidoking,rhyhorn,rhyhorn,505,345,0.5,poison,ground,2025-09-05
4932,seadra,vaporeon,vaporeon,440,525,0.5,water,water,2025-12-02
